Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF00898,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-242,mir-242 microRNA precursor family,Gene; miRNA;
RF00899,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-235,mir-235 microRNA precursor family,Gene; miRNA;
RF00900,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-255,mir-255 microRNA precursor family,Gene; miRNA;
RF00901,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR845_1,MIR845_1 microRNA precursor family,Gene; miRNA;
RF00902,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-791,mir-791 microRNA precursor family,Gene; miRNA;
RF00903,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-359,mir-359 microRNA precursor family,Gene; miRNA;
RF00904,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-392,mir-392 microRNA precursor family,Gene; miRNA;
RF00905,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-789,mir-789 microRNA precursor family,Gene; miRNA;
RF00906,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1120,MIR1120/MIR1122 microRNA precursor family,Gene; miRNA;
RF00907,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-941,mir-941 microRNA precursor family,Gene; miRNA;
RF00908,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR529,MIR529 microRNA precursor family,Gene; miRNA;
RF00909,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-883,mir-883 microRNA precursor family,Gene; miRNA;
RF00910,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-873,mir-873 microRNA precursor family,Gene; miRNA;
RF00911,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-672,mir-672 microRNA precursor family,Gene; miRNA;
RF00912,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-877,mir-877 microRNA precursor family,Gene; miRNA;
RF00914,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-674,mir-674 microRNA precursor family,Gene; miRNA;
RF00915,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-760,mir-760 microRNA precursor family,Gene; miRNA;
RF00917,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-708,mir-708 microRNA precursor family,Gene; miRNA;
RF00918,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-872,mir-872 microRNA precursor family,Gene; miRNA;
RF00919,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-874,mir-874 microRNA precursor family,Gene; miRNA;
RF00920,Eukaryota/No Data,Eukaryota (100.00%),No Data,MIR444,MIR444 microRNA precursor family,Gene; miRNA;
RF00921,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-665,mir-665 microRNA precursor family,Gene; miRNA;
RF00922,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-673,mir-673 microRNA precursor family,Gene; miRNA;
RF00925,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1027,MIR1027 microRNA precursor family,Gene; miRNA;
RF00926,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1151,MIR1151 microRNA precursor family,Gene; miRNA;
RF00927,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-582,mir-582 microRNA precursor family,Gene; miRNA;
RF00928,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-590,mir-590 microRNA precursor family,Gene; miRNA;
RF00929,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-574,mir-574 microRNA precursor family,Gene; miRNA;
RF00931,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-879,mir-879 microRNA precursor family,Gene; miRNA;
RF00932,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-471,mir-471 microRNA precursor family,Gene; miRNA;
RF00933,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-875,mir-875 microRNA precursor family,Gene; miRNA;
RF00934,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-463,mir-463 microRNA precursor family,Gene; miRNA;
RF00935,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-876,mir-876 microRNA precursor family,Gene; miRNA;
RF00936,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-744,mir-744 microRNA precursor family,Gene; miRNA;
RF00937,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-653,mir-653 microRNA precursor family,Gene; miRNA;
RF00939,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-504,mir-504 microRNA precursor family,Gene; miRNA;
RF00940,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-327,mir-327 microRNA precursor family,Gene; miRNA;
RF00941,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-434,mir-434 microRNA precursor family,Gene; miRNA;
RF00942,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1224,mir-1224 microRNA precursor family,Gene; miRNA;
RF00943,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR824,MIR824 microRNA precursor family,Gene; miRNA;
RF00945,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1226,mir-1226 microRNA precursor family,Gene; miRNA;
RF00946,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1225,mir-1225 microRNA precursor family,Gene; miRNA;
RF00947,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-929,mir-929 microRNA precursor family,Gene; miRNA;
RF00948,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-996,mir-996 microRNA precursor family,Gene; miRNA;
RF00949,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-983,mir-983 microRNA precursor family,Gene; miRNA;
RF00950,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-927,mir-927 microRNA precursor family,Gene; miRNA;
RF00951,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1302,mir-1302 microRNA precursor family,Gene; miRNA;
RF00952,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-650,mir-650 microRNA precursor family,Gene; miRNA;
RF00953,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1497,mir-1497 microRNA precursor family,Gene; miRNA;
RF00954,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1446,MIR1446 microRNA precursor family,Gene; miRNA;
RF00955,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1829,mir-1829 microRNA precursor family,Gene; miRNA;
RF00956,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1444,MIR1444 microRNA precursor family,Gene; miRNA;
RF00957,Eukaryota,Eukaryota (100.00%),"Eukaryota (98.04%), Archaea (0.98%), Bacteria (0.98%)",mir-663,mir-663 microRNA precursor family,Gene; miRNA;
RF00958,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-498,mir-498 microRNA precursor family,Gene; miRNA;
RF00959,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-612,mir-612 microRNA precursor family,Gene; miRNA;
RF00960,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-661,mir-661 microRNA precursor family,Gene; miRNA;
RF00961,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-581,mir-581 microRNA precursor family,Gene; miRNA;
RF00962,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-586,mir-586 microRNA precursor family,Gene; miRNA;
RF00963,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-642,mir-642 microRNA precursor family,Gene; miRNA;
RF00964,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-938,mir-938 microRNA precursor family,Gene; miRNA;
RF00965,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-549,mir-549 microRNA precursor family,Gene; miRNA;
RF00966,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-676,mir-676 microRNA precursor family,Gene; miRNA;
RF00967,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-281,mir-281 microRNA precursor family,Gene; miRNA;
RF00968,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-626,mir-626 microRNA precursor family,Gene; miRNA;
RF00969,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-556,mir-556 microRNA precursor family,Gene; miRNA;
RF00970,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-648,mir-648 microRNA precursor family,Gene; miRNA;
RF00971,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-578,mir-578 microRNA precursor family,Gene; miRNA;
RF00972,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-651,mir-651 microRNA precursor family,Gene; miRNA;
RF00973,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-597,mir-597 microRNA precursor family,Gene; miRNA;
RF00974,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-607,mir-607 microRNA precursor family,Gene; miRNA;
RF00975,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR845_2,MIR845_2 microRNA precursor family,Gene; miRNA;
RF00976,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-583,mir-583 microRNA precursor family,Gene; miRNA;
RF00977,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-600,mir-600 microRNA precursor family,Gene; miRNA;
RF00978,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-638,mir-638 microRNA precursor family,Gene; miRNA;
RF00979,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-553,mir-553 microRNA precursor family,Gene; miRNA;
RF00980,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-643,mir-643 microRNA precursor family,Gene; miRNA;
RF00981,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-939,mir-939 microRNA precursor family,Gene; miRNA;
RF00983,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-662,mir-662 microRNA precursor family,Gene; miRNA;
RF00984,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-576,mir-576 microRNA precursor family,Gene; miRNA;
RF00985,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-640,mir-640 microRNA precursor family,Gene; miRNA;
RF00986,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-920,mir-920 microRNA precursor family,Gene; miRNA;
RF00987,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-589,mir-589 microRNA precursor family,Gene; miRNA;
RF00988,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-657,mir-657 microRNA precursor family,Gene; miRNA;
RF00989,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-492,mir-492 microRNA precursor family,Gene; miRNA;
RF00990,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-552,mir-552 microRNA precursor family,Gene; miRNA;
RF00991,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-599,mir-599 microRNA precursor family,Gene; miRNA;
RF00992,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-593,mir-593 microRNA precursor family,Gene; miRNA;
RF00993,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1473,mir-1473 microRNA precursor family,Gene; miRNA;
RF00994,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1255,mir-1255 microRNA precursor family,Gene; miRNA;
RF00995,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-616,mir-616 microRNA precursor family,Gene; miRNA;
RF00996,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-631,mir-631 microRNA precursor family,Gene; miRNA;
RF00997,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-942,mir-942 microRNA precursor family,Gene; miRNA;
RF00998,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-562,mir-562 microRNA precursor family,Gene; miRNA;
RF00999,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-924,mir-924 microRNA precursor family,Gene; miRNA;
RF01000,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-580,mir-580 microRNA precursor family,Gene; miRNA;
RF01001,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-609,mir-609 microRNA precursor family,Gene; miRNA;
RF01002,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-936,mir-936 microRNA precursor family,Gene; miRNA;
RF01003,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-563,mir-563 microRNA precursor family,Gene; miRNA;
RF01004,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-557,mir-557 microRNA precursor family,Gene; miRNA;
RF01005,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR530,MIR530 microRNA precursor family,Gene; miRNA;
RF01006,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-601,mir-601 microRNA precursor family,Gene; miRNA;
RF01007,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-624,mir-624 microRNA precursor family,Gene; miRNA;
RF01008,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-636,mir-636 microRNA precursor family,Gene; miRNA;
RF01009,Viruses,Viruses (100.00%),Viruses (100.00%),mir-M7,mir-M7 microRNA precursor family,Gene; miRNA;
RF01010,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-632,mir-632 microRNA precursor family,Gene; miRNA;
RF01011,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-605,mir-605 microRNA precursor family,Gene; miRNA;
RF01012,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-628,mir-628 microRNA precursor family,Gene; miRNA;
RF01013,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-577,mir-577 microRNA precursor family,Gene; miRNA;
RF01014,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1306,mir-1306 microRNA precursor family,Gene; miRNA;
RF01015,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-885,mir-885 microRNA precursor family,Gene; miRNA;
RF01016,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-584,mir-584 microRNA precursor family,Gene; miRNA;
RF01018,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-569,mir-569 microRNA precursor family,Gene; miRNA;
RF01019,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-922,mir-922 microRNA precursor family,Gene; miRNA;
RF01020,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-572,mir-572 microRNA precursor family,Gene; miRNA;
RF01021,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-558,mir-558 microRNA precursor family,Gene; miRNA;
RF01022,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-611,mir-611 microRNA precursor family,Gene; miRNA;
RF01023,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-940,mir-940 microRNA precursor family,Gene; miRNA;
RF01024,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-944,mir-944 microRNA precursor family,Gene; miRNA;
RF01025,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-934,mir-934 microRNA precursor family,Gene; miRNA;
RF01026,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR828,MIR828 microRNA precursor family,Gene; miRNA;
RF01027,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-765,mir-765 microRNA precursor family,Gene; miRNA;
RF01028,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-633,mir-633 microRNA precursor family,Gene; miRNA;
RF01029,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-649,mir-649 microRNA precursor family,Gene; miRNA;
RF01030,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-422,mir-422 microRNA precursor family,Gene; miRNA;
RF01031,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-639,mir-639 microRNA precursor family,Gene; miRNA;
RF01032,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-554,mir-554 microRNA precursor family,Gene; miRNA;
RF01033,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-767,mir-767 microRNA precursor family,Gene; miRNA;
RF01034,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-618,mir-618 microRNA precursor family,Gene; miRNA;
RF01035,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-887,mir-887 microRNA precursor family,Gene; miRNA;
RF01036,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-567,mir-567 microRNA precursor family,Gene; miRNA;
RF01037,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-644,mir-644 microRNA precursor family,Gene; miRNA;
RF01038,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1307,mir-1307 microRNA precursor family,Gene; miRNA;
RF01039,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-937,mir-937 microRNA precursor family,Gene; miRNA;
RF01040,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-573,mir-573 microRNA precursor family,Gene; miRNA;
RF01041,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-604,mir-604 microRNA precursor family,Gene; miRNA;
RF01042,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-891,mir-891 microRNA precursor family,Gene; miRNA;
RF01043,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1023,MIR1023 microRNA precursor family,Gene; miRNA;
RF01044,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-345,mir-345 microRNA precursor family,Gene; miRNA;
RF01045,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-544,mir-544 microRNA precursor family,Gene; miRNA;
RF01046,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),WLE3,Wingless localisation element 3 (WLE3),Cis-reg;
RF01047,Viruses,Viruses (100.00%),"Viruses (93.75%), Eukaryota (6.25%)",HBV_epsilon,HBV RNA encapsidation signal epsilon,Cis-reg;
RF01050,Eukaryota+Fungi,"Eukaryota (100.00%), Eukaryota:Fungi (100.00%)","Eukaryota (100.00%), Eukaryota:Fungi (100.00%)",Sacc_telomerase,Saccharomyces telomerase,Gene;
RF01051,Bacteria,"Bacteria (97.42%), unclassified sequences (1.94%), Viruses (0.65%)","Bacteria (99.42%), Eukaryota (0.53%), Viruses (0.06%), Eukaryota:Fungi (0.02%)",c-di-GMP-I,c-di-GMP-I riboswitch aptamer,Cis-reg; riboswitch;
RF01052,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),Arthropod_7SK,Arthropod 7SK RNA,Gene;
RF01053,Bacteria,Bacteria (100.00%),Bacteria (100.00%),Deinococcus_Y_RNA,Deinococcus radiodurans Y RNA,Gene;
RF01054,Bacteria,"Bacteria (93.33%), Other (6.67%)",Bacteria (100.00%),preQ1-II,PreQ1-II (pre queuosine) riboswitch aptamer,Cis-reg; riboswitch;
RF01055,Bacteria,"Bacteria (99.38%), unclassified sequences (0.62%)","Bacteria (99.00%), Eukaryota (0.93%), Eukaryota:Fungi (0.08%), Viruses (0.08%)",Molybdenum,Molybdenum/Tungsten riboswitch aptamer (Moco RNA motif),Cis-reg; riboswitch;
RF01056,Bacteria/Mixed,Bacteria (100.00%),"Bacteria (87.50%), Eukaryota (12.50%), Eukaryota:Fungi (2.08%)",Magnesium-II,Magnesium riboswitch aptamer (Magnesium responsive RNA element),Cis-reg; riboswitch;
RF01057,Bacteria,"Bacteria (78.85%), unclassified sequences (21.15%)","Bacteria (98.32%), Eukaryota (1.68%), Eukaryota:Fungi (0.44%)",SAH,SAH (S-adenosyl-L-homocysteine) riboswitch aptamer,Cis-reg; riboswitch;
RF01059,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-598,mir-598 microRNA precursor family,Gene; miRNA;
RF01061,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-548,mir-548 microRNA precursor family,Gene; miRNA;
RF01064,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-253,mir-253 microRNA precursor family,Gene; miRNA;
RF01065,Bacteria,Bacteria (100.00%),"Bacteria (99.44%), Eukaryota (0.56%)",23S-methyl,23S methyl RNA motif,Cis-reg;
RF01066,Bacteria,Bacteria (100.00%),"Bacteria (99.63%), Eukaryota (0.37%)",6C,6C RNA,Cis-reg;
RF01067,Bacteria,"unclassified sequences (77.78%), Bacteria (22.22%)","Bacteria (94.74%), Eukaryota (5.26%)",ATPC,ATPC RNA motif,Gene;
RF01068,Bacteria/Mixed,"Bacteria (98.61%), unclassified sequences (1.39%)","Bacteria (75.12%), Eukaryota (24.50%), Archaea (0.37%), Eukaryota:Fungi (0.31%)",Guanidine-II,Guanidine-II riboswitch aptamer (mini-ykkC),Cis-reg; riboswitch;
RF01069,Bacteria,"Bacteria (85.71%), unclassified sequences (14.29%)","Bacteria (90.80%), Eukaryota (9.20%)",purD,purD RNA motif,Cis-reg;
RF01070,Bacteria,"Bacteria (74.29%), unclassified sequences (25.71%)","Bacteria (98.16%), Eukaryota (1.84%), Eukaryota:Fungi (0.46%)",sucA,SucA RNA motif,Cis-reg;
RF01071,Bacteria,"Bacteria (95.00%), unclassified sequences (5.00%)",Bacteria (100.00%),OLE,Ornate Large Extremophilic RNA,Gene;
RF01072,Viruses/Mixed,Viruses (100.00%),"Viruses (70.37%), Eukaryota (29.63%)",TMV_UPD-PK3,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01073,Viruses/Eukaryota,Viruses (100.00%),"Eukaryota (99.94%), Viruses (0.06%)",GP_knot1,Gag/pol translational readthrough site,Cis-reg;
RF01074,Viruses,Viruses (100.00%),Viruses (100.00%),RF_site1,Putative RNA-dependent RNA polymerase ribosomal frameshift site,Cis-reg; frameshift_element;
RF01075,Viruses,Viruses (100.00%),Viruses (100.00%),TLS-PK1,Pseudoknot of tRNA-like structure,Cis-reg;
RF01076,Viruses,Viruses (100.00%),Viruses (100.00%),RF_site2,Polymerase ribosomal frameshift site,Cis-reg; frameshift_element;
RF01077,Viruses,Viruses (100.00%),Viruses (100.00%),TLS-PK2,Pseudoknot of tRNA-like structure,Cis-reg;
RF01078,Viruses,Viruses (100.00%),Viruses (100.00%),PK-PYVV,3'-terminal pseudoknot in PYVV,Cis-reg;
RF01079,Viruses,Viruses (100.00%),Viruses (100.00%),RF_site3,Putative RNA-dependent RNA polymerase ribosomal frameshift site,Cis-reg; frameshift_element;
RF01080,Viruses,Viruses (100.00%),Viruses (100.00%),UPD-PKib,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01081,Viruses,Viruses (100.00%),Viruses (100.00%),SBWMV1_UPD-PKe,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01082,Viruses/Mixed,Viruses (100.00%),"Eukaryota (83.33%), Viruses (16.67%)",SBWMV1_UPD-PKh,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01083,Viruses/Mixed,Viruses (100.00%),"Eukaryota (70.59%), Viruses (29.41%), Eukaryota:Fungi (11.76%)",UPD-PK2,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01084,Viruses,Viruses (100.00%),"Viruses (93.33%), Eukaryota (6.67%)",TLS-PK3,Pseudoknot of tRNA-like structure,Cis-reg;
RF01085,Viruses/No Data,Viruses (100.00%),No Data,TLS-PK4,Pseudoknot of tRNA-like structure,Cis-reg;
