Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF01232,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR442,Small nucleolar RNA R442,Gene; snRNA; snoRNA; CD-box;
RF01233,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU109,Small nucleolar RNA U109,Gene; snRNA; snoRNA; HACA-box;
RF01234,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA47,Small nucleolar RNA SNORA47,Gene; snRNA; snoRNA; HACA-box;
RF01235,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR68,Small nucleolar RNA snR68,Gene; snRNA; snoRNA; CD-box;
RF01236,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU19,Small nucleolar RNA U19,Gene; snRNA; snoRNA; HACA-box;
RF01237,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR161,Small nucleolar RNA snR161,Gene; snRNA; snoRNA; HACA-box;
RF01238,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR70,Small nucleolar RNA snR70,Gene; snRNA; snoRNA; CD-box;
RF01239,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR49,Small nucleolar RNA snR49,Gene; snRNA; snoRNA; HACA-box;
RF01240,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR85,Small nucleolar RNA snR85,Gene; snRNA; snoRNA; HACA-box;
RF01241,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA81,Small nucleolar RNA SNORA81,Gene; snRNA; snoRNA; HACA-box;
RF01242,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR36,Small nucleolar RNA snR36,Gene; snRNA; snoRNA; HACA-box;
RF01243,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR33,Small nucleolar RNA snR33,Gene; snRNA; snoRNA; HACA-box;
RF01244,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR4,Small nucleolar RNA snR4,Gene; snRNA; snoRNA; CD-box;
RF01245,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR9,Small nucleolar RNA snR9,Gene; snRNA; snoRNA; HACA-box;
RF01246,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR81,Small nucleolar RNA snR81,Gene; snRNA; snoRNA; HACA-box;
RF01247,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR32,Small nucleolar RNA snR32,Gene; snRNA; snoRNA; HACA-box;
RF01248,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR8,Small nucleolar RNA snR8,Gene; snRNA; snoRNA; HACA-box;
RF01249,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR190,Small nucleolar RNA snR190,Gene; snRNA; snoRNA; CD-box;
RF01250,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR189,Small nucleolar RNA snR189,Gene; snRNA; snoRNA; HACA-box;
RF01251,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR3,Small nucleolar RNA snR3,Gene; snRNA; snoRNA; HACA-box;
RF01252,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR5,Small nucleolar RNA snR5,Gene; snRNA; snoRNA; HACA-box;
RF01253,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR46,Small nucleolar RNA snR46,Gene; snRNA; snoRNA; HACA-box;
RF01254,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR34,Small nucleolar RNA snR34,Gene; snRNA; snoRNA; HACA-box;
RF01255,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR35,Small nucleolar RNA snR35,Gene; snRNA; snoRNA; HACA-box;
RF01256,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR43,Small nucleolar RNA snR43,Gene; snRNA; snoRNA; HACA-box;
RF01257,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR31,Small nucleolar RNA snR31,Gene; snRNA; snoRNA; HACA-box;
RF01258,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR10,Small nucleolar RNA snR10,Gene; snRNA; snoRNA; HACA-box;
RF01259,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR63,Small nucleolar RNA snR63,Gene; snRNA; snoRNA; CD-box;
RF01260,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR11,Small nucleolar RNA snR11,Gene; snRNA; snoRNA; HACA-box;
RF01261,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR82,Small nucleolar RNA snR82,Gene; snRNA; snoRNA; HACA-box;
RF01262,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.61%), Bacteria (0.39%)",snR44,Small nucleolar RNA snR44,Gene; snRNA; snoRNA; HACA-box;
RF01263,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR191,Small nucleolar RNA snR191,Gene; snRNA; snoRNA; HACA-box;
RF01264,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR83,Small nucleolar RNA snR83,Gene; snRNA; snoRNA; HACA-box;
RF01265,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR42,Small nucleolar RNA snR42,Gene; snRNA; snoRNA; HACA-box;
RF01266,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR45,Small nucleolar RNA snR45,Gene; snRNA; snoRNA; CD-box;
RF01267,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR37,Small nucleolar RNA snR37,Gene; snRNA; snoRNA; HACA-box;
RF01268,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA2,Small Cajal body-specific RNA 2,Gene; snRNA; snoRNA; scaRNA;
RF01269,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR80,Small nucleolar RNA snR80,Gene; snRNA; snoRNA; HACA-box;
RF01270,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR84,Small nucleolar RNA snR84,Gene; snRNA; snoRNA; HACA-box;
RF01271,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR30,Small nucleolar RNA snR30,Gene; snRNA; snoRNA; HACA-box;
RF01272,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR86,Small nucleolar RNA snR86,Gene; snRNA; snoRNA; HACA-box;
RF01277,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.35%), Bacteria (0.65%)",snoU54,Small nucleolar RNA U54,Gene; snRNA; snoRNA; CD-box;
RF01278,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD109A,Small nucleolar RNA SNORD109A,Gene; snRNA; snoRNA; CD-box;
RF01279,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR53Y,Small nucleolar RNA snoR53Y,Gene; snRNA; snoRNA; CD-box;
RF01280,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR14,Small nucleolar RNA snoR14,Gene; snRNA; snoRNA; CD-box;
RF01281,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR35,Small nucleolar RNA snoR35,Gene; snRNA; snoRNA; CD-box;
RF01283,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU30,Small nucleolar RNA U30,Gene; snRNA; snoRNA; CD-box;
RF01284,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR8a,Small nucleolar RNA snoR8a,Gene; snRNA; snoRNA; CD-box;
RF01285,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU31b,Small nucleolar RNA U31b,Gene; snRNA; snoRNA; CD-box;
RF01286,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR26,Small nucleolar RNA snoR26,Gene; snRNA; snoRNA; CD-box;
RF01287,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR27,Small nucleolar RNA snoR27,Gene; snRNA; snoRNA; CD-box;
RF01288,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR31,Small nucleolar RNA snoR31,Gene; snRNA; snoRNA; CD-box;
RF01289,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR17,Small nucleolar RNA snoR17,Gene; snRNA; snoRNA; CD-box;
RF01290,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD10,Small nucleolar RNA SNORD10,Gene; snRNA; snoRNA; CD-box;
RF01291,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD97,Small nucleolar RNA SNORD97,Gene; snRNA; snoRNA; CD-box;
RF01292,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR2,Small nucleolar RNA snoR2/U65,Gene; snRNA; snoRNA; HACA-box;
RF01293,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),ACA59,Small nucleolar RNA ACA59,Gene; snRNA; snoRNA; HACA-box;
RF01294,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU89,Small nucleolar RNA U89,Gene; snRNA; snoRNA; HACA-box;
RF01295,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA7,Small Cajal body-specific RNA 7,Gene; snRNA; snoRNA; scaRNA;
RF01296,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU85,Small nucleolar RNA U85,Gene; snRNA; snoRNA; HACA-box;
RF01298,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU25,Small nucleolar RNA U25,Gene; snRNA; snoRNA; CD-box;
RF01299,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD2,Small nucleolar RNA SNORD2,Gene; snRNA; snoRNA; CD-box;
RF01300,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU49,Small nucleolar RNA U49,Gene; snRNA; snoRNA; CD-box;
RF01301,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR4a,Small nucleolar RNA snoR4a,Gene; snRNA; snoRNA; CD-box;
RF01302,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU36a,SnoRNA U36a,Gene; snRNA; snoRNA; CD-box;
RF01314,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1227,microRNA mir-1227,Gene; miRNA;
RF01383,Eukaryota,Eukaryota (100.0%),"Eukaryota (96.15%), Bacteria (3.85%)",GRIK4_3p_UTR,GRIK4 3 prime UTR element,Gene;
RF01390,Bacteria/Eukaryota,Bacteria (100.0%),"Eukaryota (91.04%), Bacteria (8.96%)",isrG,isrG Hfq binding RNA,Gene; sRNA;
RF01413,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),miR-430,miR-430 microRNA precursor family,Gene; miRNA;
RF01414,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Dicty_Class_I_RNA,Class I RNA from Dictyostelium,Gene;
RF01420,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR113,Small nucleolar RNA snoR113,Gene; snRNA; snoRNA; CD-box;
RF01421,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR114,small nucleolar RNA snoR114,Gene; snRNA; snoRNA; CD-box;
RF01422,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR116,small nucleolar RNA snoR116,Gene; snRNA; snoRNA; CD-box;
RF01423,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR117,small nucleolar RNA snoR117,Gene; snRNA; snoRNA; CD-box;
RF01424,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR118,small nucleolar RNA snoR118,Gene; snRNA; snoRNA; CD-box;
RF01425,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR121,small nucleolar RNA snoR121,Gene; snRNA; snoRNA; CD-box;
RF01426,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR126,small nucleolar RNA snoR126,Gene; snRNA; snoRNA; CD-box;
RF01427,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR127,small nucleolar RNA snoR127,Gene; snRNA; snoRNA; CD-box;
RF01428,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR128,small nucleolar RNA snoR128,Gene; snRNA; snoRNA; CD-box;
RF01429,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR130,small nucleolar RNA snoR130,Gene; snRNA; snoRNA; CD-box;
RF01430,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR134,small nucleolar RNA snoR134,Gene; snRNA; snoRNA; HACA-box;
RF01431,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR135,small nucleolar RNA snoR135,Gene; snRNA; snoRNA; HACA-box;
RF01432,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR143,small nucleolar RNA snoR143,Gene; snRNA; snoRNA; HACA-box;
RF01433,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR137,small nucleolar RNA snoR137,Gene; snRNA; snoRNA; HACA-box;
RF01434,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR3,small nucleolar RNA snR3,Gene; snRNA; snoRNA; HACA-box;
RF01435,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR5,small nucleolar RNA snR5,Gene; snRNA; snoRNA; HACA-box;
RF01436,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR33,small nucleolar RNA snR33,Gene; snRNA; snoRNA; HACA-box;
RF01437,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR10,small nucleolar RNA snR10,Gene; snRNA; snoRNA; HACA-box;
RF01438,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR35,small nucleolar RNA snR35,Gene; snRNA; snoRNA; HACA-box;
RF01439,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR36,small nucleolar RNA snR36,Gene; snRNA; snoRNA; HACA-box;
RF01440,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR42,small nucleolar RNA snR42,Gene; snRNA; snoRNA; HACA-box;
RF01441,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR46,small nulceolar RNA snR46,Gene; snRNA; snoRNA; HACA-box;
RF01442,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR90,small nucleolar RNA snR90,Gene; snRNA; snoRNA; HACA-box;
RF01443,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR91,small nucleolar RNA snR91,Gene; snRNA; snoRNA; HACA-box;
RF01444,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR92,small nucleolar RNA snR92,Gene; snRNA; snoRNA; HACA-box;
RF01445,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR94,small nucleolar RNA snR94,Gene; snRNA; snoRNA; HACA-box;
RF01446,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR95,small nucleolar RNA snR95,Gene; snRNA; snoRNA; HACA-box;
RF01447,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR98,small nucleolar RNA snR98,Gene; snRNA; snoRNA; HACA-box;
RF01448,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR93,small nucleolar RNA snR93,Gene; snRNA; snoRNA; HACA-box;
RF01449,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR100,small nucleolar RNA snR100,Gene; snRNA; snoRNA; HACA-box;
RF01450,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR96,small nucleolar RNA snR96,Gene; snRNA; snoRNA; HACA-box;
RF01451,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR97,small nucleolar RNA snR97,Gene; snRNA; snoRNA; HACA-box;
RF01452,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),S_pombe_snR99,small nucleolar RNA snR99,Gene; snRNA; snoRNA; HACA-box;
RF01455,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DPB,Stem loopII regulatory element in POLB,Cis-reg;
RF01495,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),ACAT,Human acetyl-coA cholesterol acyltransferase mRNA,Cis-reg;
RF01496,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_182,A. fumigatus sRNA Afu_182,Gene; sRNA;
RF01498,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_190,A. fumigatus snoRNA Afu_190,Gene; snRNA; snoRNA; CD-box;
RF01499,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_191,A. fumigatus snoRNA Afu_191,Gene; snRNA; snoRNA; CD-box;
RF01500,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_198,A. fumigatus snoRNA Afu_198,Gene; snRNA; snoRNA; CD-box;
RF01501,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_199,A. fimigatus snoRNA Afu_199,Gene; snRNA; snoRNA; CD-box;
RF01502,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Fungi_SRP,Fungal signal recognition particle RNA,Gene;
RF01503,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_203,A. fumigatus sRNA Afu_203,Gene; sRNA;
RF01504,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_254,A. fumigatus sRNA Afu_254,Gene; sRNA;
RF01505,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_264,A. fumigatus snoRNA Afu_264,Gene; snRNA; snoRNA; CD-box;
RF01506,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_294,A. fumigatus snoRNA Afu_294,Gene; snRNA; snoRNA; CD-box;
RF01507,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_298,A. fimigatus snoRNA Afu_298,Gene; snRNA; snoRNA; CD-box;
RF01509,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_300,A. fumigatus snoRNA Afu_300,Gene; snRNA; snoRNA; CD-box;
RF01511,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_304,A. fumigatus snoRNA Afu_304,Gene; snRNA; snoRNA; CD-box;
RF01512,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_309,A. fumigatus sRNA Afu_309,Gene; sRNA;
RF01513,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_335,A. fumigatus snoRNA Afu_335,Gene; snRNA; snoRNA; CD-box;
RF01514,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Afu_513,A. fumigatus snoRNA Afu_513,Gene; snRNA; snoRNA; CD-box;
RF01515,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.63%), Bacteria (0.37%)",Afu_514,A. fumigatus snoRNA Afu_514,Gene; snRNA; snoRNA; CD-box;
RF01518,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),pRNA,"NoRC associated RNA, pRNA",Gene;
RF01522,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs1H1,Trypanosomatid snoRNA TB10Cs1H1,Gene; snRNA; snoRNA; HACA-box;
RF01523,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs1H2,Trypanosomatid snoRNA TB10Cs1H2,Gene; snRNA; snoRNA; HACA-box;
RF01524,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs1H3,Trypanosomatid snoRNA TB10cs1H3,Gene; snRNA; snoRNA; HACA-box;
RF01525,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs2H1,Trypanosomatid snoRNA TB10Cs2H1,Gene; snRNA; snoRNA; HACA-box;
RF01526,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),ceN106,C. elegans snoRNA ceN106,Gene; snRNA; snoRNA; CD-box;
RF01531,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs3H1,Trypanosomatid snoRNA TB10Cs3H1,Gene; snRNA; snoRNA; HACA-box;
RF01532,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs3H2,Trypanosomatid snoRNA TB10Cs3H2,Gene; snRNA; snoRNA; HACA-box;
RF01533,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs4H3,Trypanosomatid snoRNA TB10Cs4H3,Gene; snRNA; snoRNA; HACA-box;
RF01534,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs4H4,Trypanosomatid snoRNA TB10Cs4H4,Gene; snRNA; snoRNA; HACA-box;
RF01535,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs5H2,Trypanosomatid snoRNA TB10Cs5H2,Gene; snRNA; snoRNA; HACA-box;
RF01536,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB10Cs5H3,Trypanosomatid snoRNA TB10Cs5H3,Gene; snRNA; snoRNA; HACA-box;
RF01537,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB11Cs2H1,Trypanosomatid snoRNA TB11Cs2H1,Gene; snRNA; snoRNA; HACA-box;
RF01538,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB11Cs3H1,Trypanosomatid snoRNA TB11Cs3H1,Gene; snRNA; snoRNA; HACA-box;
RF01539,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB11Cs4H1,Trypanosomatid snoRNA TB11Cs4H1,Gene; snRNA; snoRNA; HACA-box;
RF01540,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB11Cs4H2,Trypanosomatid snoRNA TB11Cs4H2,Gene; snRNA; snoRNA; HACA-box;
RF01541,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB11Cs4H3,Trypanosomatid snoRNA TB11Cs4H3,Gene; snRNA; snoRNA; HACA-box;
RF01542,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB11Cs5H1,Trypanosomatid snoRNA TB11Cs5H1,Gene; snRNA; snoRNA; HACA-box;
RF01543,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB11Cs5H2,Trypanosomatid snoRNA TB11Cs5H2,Gene; snRNA; snoRNA; HACA-box;
RF01544,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB11Cs5H3,Trypanosomatid snoRNA TB11Cs5H3,Gene; snRNA; snoRNA; HACA-box;
RF01545,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB3Cs2H1,Trypanosomatid snoRNA TB3Cs2H1,Gene; snRNA; snoRNA; HACA-box;
RF01546,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB6Cs1H1,Trypanosomatid snoRNA TB6Cs1H1,Gene; snRNA; snoRNA; HACA-box;
RF01547,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB6Cs1H3,Trypanosomatid snoRNA TB6Cs1H3,Gene; snRNA; snoRNA; HACA-box;
RF01548,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB6Cs1H4,Trypanosomatid snoRNA TB6Cs1H4,Gene; snRNA; snoRNA; HACA-box;
RF01549,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB8Cs2H1,Trypanosomatid snoRNA TB8Cs2H1,Gene; snRNA; snoRNA; HACA-box;
RF01550,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB8Cs3H1,Trypanosomatid snoRNA TB8Cs3H1,Gene; snRNA; snoRNA; HACA-box;
RF01551,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB8Cs4H2,Trypanosomatid snoRNA TB8Cs4H2,Gene; snRNA; snoRNA; HACA-box;
RF01552,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB9Cs1H2,Trypanosomatid snoRNA TB9Cs1H2,Gene; snRNA; snoRNA; HACA-box;
RF01553,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB9Cs1H3,Trypanosomatid snoRNA TB9Cs1H3,Gene; snRNA; snoRNA; HACA-box;
RF01554,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB9Cs2H1,Trypanosomatid snoRNA TB9Cs2H1,Gene; snRNA; snoRNA; HACA-box;
RF01555,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB9Cs3H1,Trypanosomatid snoRNA TB9Cs3H1,Gene; snRNA; snoRNA; HACA-box;
RF01556,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB9Cs3H2,Trypanosomatid snoRNA TB9Cs3H2,Gene; snRNA; snoRNA; HACA-box;
RF01557,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB9Cs4H1,Trypanosomatid snoRNA TB9Cs4H1,Gene; snRNA; snoRNA; HACA-box;
RF01558,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),TB9Cs4H2,Trypanosomatid snoRNA TB9Cs4H2,Gene; snRNA; snoRNA; HACA-box;
RF01559,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR1,Dictyostelium snoRNA DdR1,Gene; snRNA; snoRNA; CD-box;
RF01560,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR10,Dictyostelium snoRNA DdR10,Gene; snRNA; snoRNA; CD-box;
RF01561,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR11,Dictyostelium snoRNA DdR11,Gene; snRNA; snoRNA; CD-box;
RF01562,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR12,D. discoideum snoRNA DdR12,Gene; snRNA; snoRNA; CD-box;
RF01563,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR13,Dictyostelium snoRNA DdR13,Gene; snRNA; snoRNA; CD-box;
RF01564,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR14,D. discoideum snoRNA DdR14,Gene; snRNA; snoRNA; CD-box;
RF01565,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR15,Dictyostelium snoRNA DdR15,Gene; snRNA; snoRNA; CD-box;
RF01566,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR16,Dictyostelium snoRNA DdR16,Gene; snRNA; snoRNA; CD-box;
RF01567,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR17,D. discoideum snoRNA DdR17,Gene; snRNA; snoRNA; CD-box;
RF01568,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR18,Dictyostelium snoRNA DdR18,Gene; snRNA; snoRNA; HACA-box;
RF01569,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR2,Dictyostelium snoRNA DdR2,Gene; snRNA; snoRNA; CD-box;
RF01570,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Dictyostelium_SRP,Dictyostelium signal recognition particle,Gene; snRNA;
RF01572,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR4,Dictyostelium snoRNA DdR4,Gene; snRNA; snoRNA; CD-box;
RF01573,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR5,Dictyostelium snoRNA DdR5,Gene; snRNA; snoRNA; CD-box;
RF01574,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR6,Dictyostelium snoRNA DdR6,Gene; snRNA; snoRNA; CD-box;
RF01575,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR7,Dictyostelium snoRNA Dd7,Gene; snRNA; snoRNA; CD-box;
RF01576,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),DdR8,D. discoideum snoRNA DdR8,Gene; snRNA; snoRNA; CD-box;
RF01577,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),RNase_P,Plasmodium RNase_P,Gene; ribozyme;
RF01578,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),RUF1,Plasmodium RNA of unkown function RUF1,Gene; sRNA;
