Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF02646,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.10%), Bacteria:Proteobacteria (60.14%), Eukaryota (2.90%), Eukaryota:Alveolata (2.90%)",Cis8_sRNA,Ruegeria cis8 sRNA,Gene; sRNA;
RF02647,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (99.28%), Bacteria:Proteobacteria (49.82%), Eukaryota (0.72%), Eukaryota:Metazoa (0.36%), Eukaryota:Alveolata (0.36%)",Cis52_sRNA,Ruegeria cis52 sRNA,Gene; sRNA;
RF02648,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (51.72%)",Cis90_sRNA,Ruegeria cis90 sRNA,Gene; sRNA;
RF02649,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.97%), Bacteria:Proteobacteria (42.42%), Eukaryota (3.03%), Eukaryota:Alveolata (3.03%)",Trans44_sRNA,Ruegeria trans44 sRNA,Gene; sRNA;
RF02650,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CncR1,Cag non-coding RNA1,Gene; sRNA;
RF02651,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",SorY,Singlet oxygen resistance RNA Y,Gene; sRNA;
RF02652,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",StyR-3,Salmonella enterica Typhi npcRNA 3,Gene; sRNA;
RF02653,Bacteria+Proteobacteria/No Data,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",No Data,StyR-143,Salmonella enterica Typhi npcRNA 143,Gene; sRNA;
RF02654,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (92.86%), Bacteria:Proteobacteria (78.57%), Eukaryota (7.14%), Eukaryota:Metazoa (7.14%)",MicL,MicL sRNA,Gene; sRNA;
RF02655,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSR0441,Brucella BSR0441 sRNA,Gene; sRNA;
RF02671,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ysr35,Yersinia sRNA 35,Gene; sRNA;
RF02674,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.05%), Bacteria:Proteobacteria (63.71%), Eukaryota (2.95%), Eukaryota:Metazoa (2.11%), Eukaryota:Fungi (0.42%), Eukaryota:Viridiplantae (0.42%)",AsdA,antisense RNA of dnaA mRNA,Gene; antisense;
RF02675,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ysr141,Yersinia sRNA 141,Gene; sRNA;
RF02676,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Esr41,Enterohemorrhagic E. coli sRNA 41,Gene; sRNA;
RF02680,Bacteria+Firmicutes/Bacteria,"Bacteria (54.84%), Bacteria:Firmicutes (54.84%), unclassified sequences (45.16%)","Bacteria (100.00%), Bacteria:Firmicutes (36.36%), Bacteria:Proteobacteria (9.09%)",PreQ1-III,PreQ1-III (pre queuosine) riboswitch aptamer,Cis-reg; riboswitch;
RF02688,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (94.12%)",RAGATH-13,RAGATH-13 RNA,Gene; ribozyme;
RF02689,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",hilD_3p_UTR,hilD 3'UTR,Cis-reg;
RF02690,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (85.71%), Bacteria:Proteobacteria (85.71%), Eukaryota (14.29%), Eukaryota:Viridiplantae (14.29%)",BTH_s1,Burkholderia sRNA 1,Gene; sRNA;
RF02691,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (83.33%), Bacteria:Proteobacteria (83.33%), Eukaryota (16.67%), Eukaryota:Viridiplantae (16.67%)",BTH_s19,Burkholderia sRNA 19,Gene; sRNA;
RF02692,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.77%), Bacteria:Proteobacteria (54.84%), Eukaryota (3.23%), Eukaryota:Fungi (1.61%), Eukaryota:Viridiplantae (1.61%)",BTH_s39,Burkholderia sRNA 39,Gene; sRNA;
RF02694,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (57.14%), Bacteria:Proteobacteria (57.14%), Viruses (42.86%)",RalA,RalR antitoxin,Gene; sRNA;
RF02695,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.83%), Bacteria:Proteobacteria (70.83%), Eukaryota (4.17%), Eukaryota:Viridiplantae (4.17%)",NrsZ,Nitrogen regulated small RNA,Gene; sRNA;
RF02700,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.15%), Bacteria:Proteobacteria (88.46%), Eukaryota (3.85%), Eukaryota:Metazoa (3.85%)",HtrA_thermometer,HtrA 5' UTR thermometer,Cis-reg; thermoregulator;
RF02702,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Viruses (66.67%), Bacteria (33.33%), Bacteria:Proteobacteria (33.33%)",AgvB,Anti GcvB sRNA,Gene; sRNA;
RF02703,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Viruses (84.62%), Bacteria (15.38%), Bacteria:Proteobacteria (15.38%)",AsxR,Anti stx2 sRNA,Gene; sRNA;
RF02704,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",LcrF_thermometer,LcrF intergenic thermometer,Cis-reg; thermoregulator;
RF02728,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",HrrF,Haemophilus regulatory RNA responsive to iron,Gene; sRNA;
RF02729,Bacteria+Proteobacteria/No Data,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",No Data,JA01,Aggregatibacter sRNA JA01,Gene; sRNA;
RF02730,Bacteria+Proteobacteria/No Data,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",No Data,JA02,Aggregatibacter sRNA JA02,Gene; sRNA;
RF02731,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (57.14%), Bacteria:Proteobacteria (50.00%), Eukaryota (35.71%), Eukaryota:Viridiplantae (14.29%), Eukaryota:Metazoa (14.29%), Viruses (7.14%)",JA03,Aggregatibacter sRNA JA03,Gene; sRNA;
RF02732,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (87.50%)",JA04,Aggregatibacter sRNA JA04,Gene; sRNA;
RF02733,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",ToxT_thermometer,ToxT 5' UTR thermometer,Cis-reg; thermoregulator;
RF02736,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (92.86%), Bacteria:Proteobacteria (60.71%), Eukaryota (7.14%), Eukaryota:Metazoa (7.14%)",Rev11,Soft rot Enterobacteriaceae Rev 11 asRNA,Gene; antisense; 
RF02737,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Rev13,Soft rot Enterobacteriaceae Rev 13 asRNA,Gene; antisense;
RF02738,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (87.50%)",Rev24,Soft rot Enterobacteriaceae Rev 24 asRNA,Gene; antisense;
RF02739,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Rev41,Soft rot Enterobacteriaceae Rev 41 sRNA,Gene; sRNA;
RF02740,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (83.33%)",Fwd6_3p_UTR,Soft rot Enterobacteriaceae Fwd 6 3'UTR,Cis-reg;
RF02741,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",Rev44,Soft rot Enterobacteriaceae Rev 44 asRNA,Gene; antisense; 
RF02742,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Rev72,Soft rot Enterobacteriaceae Rev 72 asRNA,Gene; antisense;
RF02744,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (92.91%), Bacteria:Proteobacteria (67.72%), Eukaryota (7.09%), Eukaryota:Metazoa (5.51%), Eukaryota:Fungi (0.79%), Eukaryota:Viridiplantae (0.79%)",Rev39_5p_UTR,Soft rot Enterobacteriaceae Rev 39 5'UTR,Cis-reg;
RF02745,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Rev42_5p_UTR,Soft rot Enterobacteriaceae Rev 42 5'UTR,Cis-reg;
RF02746,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.71%), Bacteria:Proteobacteria (70.00%), Eukaryota (4.29%), Eukaryota:Metazoa (2.86%), Eukaryota:Fungi (1.43%)",AsrC,antisense RNA of rseC mRNA,Gene; antisense; 
RF02747,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",FtrA,Francisella sRNA A,Gene; sRNA;
RF02748,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",FtrB,Francisella sRNA B,Gene; sRNA;
RF02749,Bacteria+Proteobacteria/Eukaryota+Metazoa,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Eukaryota (100.00%), Eukaryota:Metazoa (100.00%)",Ncrwmel02,Wolbachia sRNA mel02,Gene; sRNA;
RF02750,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (88.89%), Bacteria:Proteobacteria (85.19%), Eukaryota (11.11%), Eukaryota:Metazoa (7.41%), Eukaryota:Fungi (3.70%)",ES003,ES003 sRNA,Gene; sRNA;
RF02751,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (91.94%), Bacteria:Proteobacteria (91.58%), Eukaryota (7.69%), Eukaryota:Metazoa (7.69%), Viruses (0.37%)",ES036,ES036 (CssrF) sRNA,Gene; sRNA;
RF02752,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (91.30%), Bacteria:Proteobacteria (86.96%), Eukaryota (8.70%), Eukaryota:Metazoa (8.70%)",ES056,ES056 sRNA,Gene; sRNA;
RF02753,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",ES173,ES173 sRNA,Gene; sRNA;
RF02754,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",ES205,ES205 sRNA,Gene; sRNA;
RF02755,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (93.94%), Bacteria:Proteobacteria (78.79%), Eukaryota (6.06%), Eukaryota:Metazoa (6.06%)",ES222,ES222 sRNA,Gene; sRNA;
RF02756,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (93.75%), Bacteria:Proteobacteria (93.75%), Eukaryota (6.25%), Eukaryota:Metazoa (6.25%)",ES239,ES239 sRNA,Gene; sRNA;
RF02757,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (91.89%), Bacteria:Proteobacteria (81.08%), Eukaryota (8.11%), Eukaryota:Metazoa (8.11%)",Erse,Erse small RNA,Gene; sRNA;
RF02758,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",RhlA_thermometer,RhlA 5' UTR ROSE like thermometer,Cis-reg; thermoregulator;
RF02759,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",LasI_thermometer,LasI 5' UTR ROSE like thermometer,Cis-reg; thermoregulator;
RF02760,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",sR035,sR035 sRNA,Gene; sRNA;
RF02761,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",sR084,sR084 sRNA,Gene; sRNA;
RF02762,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",C1_109596F_thermometer,C1_109596F  5' UTR thermometer,Cis-reg; thermoregulator;
RF02763,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",IsrM,IsrM sRNA,Gene; sRNA;
RF02764,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (80.00%), Bacteria:Proteobacteria (70.00%), Eukaryota (20.00%), Eukaryota:Metazoa (20.00%)",Ysr190,Yersinia sRNA 190,Gene; sRNA;
RF02765,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ysr209,Yersinia sRNA 209,Gene; sRNA;
RF02766,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ysr49,Yersinia sRNA 49,Gene; sRNA;
RF02767,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ysr186_sR026_CsrC,Yersinia sRNA 186/sR026/CsrC,Gene; sRNA;
RF02768,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (90.91%), Bacteria:Proteobacteria (66.94%), Eukaryota (9.09%), Eukaryota:Metazoa (5.79%), Eukaryota:Viridiplantae (1.65%), Eukaryota:Fungi (0.83%), Eukaryota:Alveolata (0.83%)",Ysr155_RyfD,Yersinia sRNA 155(RyfD),Gene; sRNA;
RF02769,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ysr202,Yersinia sRNA 202,Gene; sRNA;
RF02770,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (88.55%)",Ysr224,Yersinia sRNA 224,Gene; sRNA;
RF02771,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CnfY_thermometer,CnfY 5' UTR thermometer,Cis-reg; thermoregulator;
RF02772,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",AilA_thermometer,AilA 5' UTR thermometer,Cis-reg; thermoregulator;
RF02773,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (93.67%), Bacteria:Proteobacteria (77.22%), Eukaryota (6.33%), Eukaryota:Metazoa (6.33%)",TrxA_thermometer,TrxA 5' UTR thermometer,Cis-reg; thermoregulator;
RF02774,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",KatA_thermometer,KatA 5' UTR thermometer,Cis-reg; thermoregulator;
RF02775,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",SodB_thermometer,SodB 5' UTR thermometer,Cis-reg; thermoregulator;
RF02776,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",SodC_thermometer,SodC 5' UTR thermometer,Cis-reg; thermoregulator;
RF02777,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",OppA_thermometer,OppA 5' UTR thermometer,Cis-reg; thermoregulator;
RF02778,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (72.73%), Bacteria:Proteobacteria (72.73%), Eukaryota (27.27%), Eukaryota:Metazoa (18.18%), Eukaryota:Viridiplantae (9.09%)",FdoG1_thermometer,FdoG-1 5' UTR thermometer,Cis-reg; thermoregulator;
RF02779,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",PepN_thermometer,PepN 5' UTR thermometer,Cis-reg; thermoregulator;
RF02780,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",PutA_thermometer,PutA 5' UTR thermometer,Cis-reg; thermoregulator;
RF02781,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",ManX_thermometer,ManX 5' UTR thermometer,Cis-reg; thermoregulator;
RF02782,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.44%), Bacteria:Proteobacteria (68.59%), Eukaryota (2.56%), Eukaryota:Metazoa (1.92%), Eukaryota:Fungi (0.64%)",CpoB_ybgF_thermometer,CpoB/ybgF ICR thermometer,Cis-reg; thermoregulator;
RF02783,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (93.55%), Bacteria:Proteobacteria (74.19%), Eukaryota (6.45%), Eukaryota:Metazoa (6.45%)",IscS1_thermometer,IscS-1 ICR thermometer,Cis-reg; thermoregulator;
RF02784,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (99.81%), Bacteria:Proteobacteria (55.81%), Eukaryota (0.19%)",SorX,Singlet oxygen resistance RNA X,Gene; sRNA;
RF02791,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (36.36%)",CcsR1,Conserved CCUCCUCCC motif stress-induced RNA 1,Gene; sRNA;
RF02797,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (93.75%), Bacteria:Proteobacteria (75.00%), Eukaryota (6.25%), Eukaryota:Metazoa (4.17%), Eukaryota:Fungi (2.08%)",PssrA,Plasmid-encoded Shigella sRNA A,Gene; sRNA;
RF02798,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (93.75%), Bacteria:Proteobacteria (93.75%), Eukaryota (6.25%), Eukaryota:Metazoa (6.25%)",CssrA,Chromosome-encoded Shigella sRNA A,Gene; sRNA;
RF02799,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CssrB,Chromosome-encoded Shigella sRNA B,Gene; sRNA;
RF02800,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (92.00%), Bacteria:Proteobacteria (52.00%), Eukaryota (8.00%), Eukaryota:Metazoa (8.00%)",Rp_sR47,Rickettsia sRNA47,Gene; sRNA;
RF02809,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",RsmW,RsmW RNA family,Gene; sRNA;
RF02810,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Lst_thermometer,Lst 5' UTR thermometer,Cis-reg; thermoregulator;
RF02811,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",FHbp_thermometer,FHbp 5' UTR thermometer,Cis-reg; thermoregulator;
RF02812,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.92%), Bacteria:Proteobacteria (56.92%), Eukaryota (3.08%), Eukaryota:Viridiplantae (3.08%)",asponA,anti ponA RNA,Gene; antisense;
RF02813,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",PA5194_thermometer,Pseudomonas PA5194 thermometer,Cis-reg; thermoregulator;
RF02818,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (86.05%)",V_AS5,Vibrio RNA AS5,Gene; antisense;
RF02819,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (43.18%), Bacteria:Actinobacteria (7.95%), Bacteria:Firmicutes (2.27%)",V_AS7,Vibrio RNA AS7,Gene; antisense;
RF02820,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (99.31%), Bacteria:Proteobacteria (57.64%), Archaea (0.69%), Archaea:Euryarchaeota (0.69%)",V_AS9,Vibrio RNA AS9,Gene; antisense;
RF02821,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",V_IGR5,Vibrio RNA IGR5,Gene; sRNA;
RF02823,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (91.28%)",LPR69,Legionella RNA 69,Gene; sRNA;
RF02824,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (80.00%)",LPR10,Legionella RNA 10,Gene; sRNA;
RF02825,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (87.50%)",LPR17,Legionella RNA 17,Gene; sRNA;
RF02834,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (80.00%)",VqmR,Vibrio RNA VqmR,Gene; sRNA;
RF02835,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (98.93%), Bacteria:Proteobacteria (48.75%), Eukaryota (1.07%), Eukaryota:Viridiplantae (1.07%)",Bcj11,Burkholderia RNA 11,Gene; sRNA;
RF02836,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.96%), Bacteria:Proteobacteria (54.55%), Eukaryota (4.04%), Eukaryota:Viridiplantae (3.03%), Eukaryota:Fungi (1.01%)",Bcj14,Burkholderia RNA 14,Gene; sRNA;
RF02837,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (98.75%), Bacteria:Proteobacteria (51.77%), Eukaryota (1.25%), Eukaryota:Fungi (0.63%), Eukaryota:Viridiplantae (0.42%), Eukaryota:Metazoa (0.21%)",anti-hemB,Burkholderia RNA 7 (anti-hemB),Gene; sRNA;
RF02842,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (62.50%), Bacteria:Proteobacteria (25.00%)",RefA1,Enterococcus sRNA A1,Gene; sRNA;
RF02849,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ysr197,Yersinia sRNA 197,Gene; sRNA;
RF02850,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (94.77%), Bacteria:Proteobacteria (64.71%), Eukaryota (5.23%), Eukaryota:Metazoa (4.58%), Eukaryota:Fungi (0.65%)",Ysr276,Yersinia sRNA 276,Gene; antisense;
RF02851,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (75.00%), Bacteria:Firmicutes (25.00%)",Ysr283,Yersinia sRNA 283,Gene; antisense;
RF02852,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ysr206,Yersinia sRNA 206,Gene; sRNA;
