Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF01059,Eukaryota,"Eukaryota (95.83%), unclassified sequences (4.17%)","Eukaryota (99.83%), Bacteria (0.11%), unclassified sequences (0.06%)",mir-598,microRNA mir-598,Gene; miRNA;
RF01061,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-548,microRNA mir-548,Gene; miRNA;
RF01064,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-253,microRNA mir-253,Gene; miRNA;
RF01065,Bacteria,Bacteria (100.0%),Bacteria (100.0%),23S-methyl,23S methyl RNA motif,Cis-reg;
RF01066,Bacteria,Bacteria (100.0%),Bacteria (100.0%),6C,6C RNA,Cis-reg;
RF01067,Mixed,"unclassified sequences (77.78%), Bacteria (22.22%)","unclassified sequences (66.67%), Bacteria (33.33%)",ATPC,ATPC RNA motif,Gene;
RF01068,Bacteria/Mixed,"Bacteria (98.61%), unclassified sequences (1.39%)","Bacteria (89.11%), Eukaryota (10.49%), Archaea (0.3%), unclassified sequences (0.1%)",mini-ykkC,Guanidine-II riboswitch,Cis-reg;
RF01069,Mixed/Bacteria,"Bacteria (85.71%), unclassified sequences (14.29%)","Bacteria (96.04%), unclassified sequences (2.97%), Eukaryota (0.99%)",purD,purD RNA motif,Cis-reg;
RF01070,Mixed/Bacteria,"Bacteria (74.29%), unclassified sequences (25.71%)","Bacteria (95.77%), unclassified sequences (3.17%), Eukaryota (1.06%)",sucA,SucA RNA motif,Cis-reg;
RF01071,Bacteria,"Bacteria (95.0%), unclassified sequences (5.0%)","Bacteria (99.66%), unclassified sequences (0.34%)",OLE,Ornate Large Extremophilic RNA,Gene;
RF01072,Viruses,Viruses (100.0%),"Viruses (90.0%), Eukaryota (7.5%), Bacteria (2.5%)",TMV_UPD-PK3,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01073,Viruses/Eukaryota,Viruses (100.0%),"Eukaryota (99.72%), Viruses (0.28%)",GP_knot1,Gag/pol translational readthrough site,Cis-reg;
RF01074,Viruses,Viruses (100.0%),Viruses (100.0%),RF_site1,Putative RNA-dependent RNA polymerase ribosomal frameshift site,Cis-reg; frameshift_element;
RF01075,Viruses,Viruses (100.0%),Viruses (100.0%),TLS-PK1,Pseudoknot of tRNA-like structure,Cis-reg;
RF01076,Viruses,Viruses (100.0%),Viruses (100.0%),RF_site2,Polymerase ribosomal frameshift site,Cis-reg; frameshift_element;
RF01077,Viruses/Mixed,Viruses (100.0%),"Viruses (83.33%), Bacteria (16.67%)",TLS-PK2,Pseudoknot of tRNA-like structure,Cis-reg;
RF01078,Viruses,Viruses (100.0%),Viruses (100.0%),PK-PYVV,3'-terminal pseudoknot in PYVV,Cis-reg;
RF01079,Viruses,Viruses (100.0%),Viruses (100.0%),RF_site3,Putative RNA-dependent RNA polymerase ribosomal frameshift site,Cis-reg; frameshift_element;
RF01080,Viruses,Viruses (100.0%),Viruses (100.0%),UPD-PKib,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01081,Viruses,Viruses (100.0%),Viruses (100.0%),SBWMV1_UPD-PKe,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01082,Viruses,Viruses (100.0%),Viruses (100.0%),SBWMV1_UPD-PKh,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01083,Viruses/Mixed,Viruses (100.0%),"Viruses (63.64%), Eukaryota (27.27%), Bacteria (9.09%)",UPD-PK2,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01084,Viruses,Viruses (100.0%),"Viruses (94.12%), Eukaryota (5.88%)",TLS-PK3,Pseudoknot of tRNA-like structure,Cis-reg;
RF01085,Viruses,Viruses (100.0%),Viruses (100.0%),TLS-PK4,Pseudoknot of tRNA-like structure,Cis-reg;
RF01087,Mixed,"Other (83.33%), Bacteria (16.67%)","Other (83.33%), Bacteria (16.67%)",PK-repZ,Pseudoknot of the regulatory region of the repZ gene,Cis-reg;
RF01088,Viruses,Viruses (100.0%),Viruses (100.0%),TLS-PK5,Pseudoknot of tRNA-like structure,Cis-reg;
RF01089,Bacteria/Mixed,Bacteria (100.0%),"Bacteria (84.78%), Eukaryota (15.22%)",PK-repBA,Pseudoknot of the regulatory region of the repBA gene,Cis-reg;
RF01090,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),RF_site4,Edr gene ribosomal frameshift signal,Cis-reg; frameshift_element;
RF01091,Viruses/Mixed,Viruses (100.0%),"Viruses (87.5%), Eukaryota (12.5%)",PK-SPCSV,3'-terminal pseudoknot in SPCSV,Cis-reg;
RF01092,Viruses,Viruses (100.0%),Viruses (100.0%),GP_knot2,Gag/pol translational readthrough site,Cis-reg;
RF01093,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),RF_site5,Ma3 gene ribosomal frameshift signal,Cis-reg; frameshift_element;
RF01094,Viruses,Viruses (100.0%),Viruses (100.0%),RF_site6,Polymerase ribosomal frameshift site,Cis-reg; frameshift_element;
RF01095,Viruses,Viruses (100.0%),Viruses (100.0%),PK-CuYV_BPYV,3'-terminal pseudoknot of CuYV/BPYV,Cis-reg;
RF01096,Viruses,Viruses (100.0%),Viruses (100.0%),PK-HAV,HepA virus 3'-terminal pseudoknot,Cis-reg;
RF01097,Viruses/Eukaryota,Viruses (100.0%),"Eukaryota (99.44%), Viruses (0.56%)",RF_site8,Gag/pro ribosomal frameshift site,Cis-reg; frameshift_element;
RF01098,Viruses/Mixed,Viruses (100.0%),"Eukaryota (50.0%), Viruses (50.0%)",RF_site9,Gag/pro ribosomal frameshift site,Cis-reg; frameshift_element;
RF01099,Viruses,Viruses (100.0%),Viruses (100.0%),PK-IAV,Pseudoknot of influenza A virus gene,Cis-reg;
RF01100,Viruses,Viruses (100.0%),Viruses (100.0%),PK-BYV,3'-terminal pseudoknot in BYV,Cis-reg;
RF01101,Viruses,Viruses (100.0%),Viruses (100.0%),TLS-PK6,Pseudoknot of tRNA-like structure,Cis-reg;
RF01102,Viruses/Mixed,Viruses (100.0%),"Viruses (66.67%), Eukaryota (33.33%)",PK1-TEV_CVMV,5'-leader pseudoknot of TEV/CVMV,Cis-reg; leader;
RF01103,Viruses,Viruses (100.0%),Viruses (100.0%),UPD-PKc,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01104,Viruses,Viruses (100.0%),Viruses (100.0%),SBWMV2_UPD-PKb,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01105,Viruses,Viruses (100.0%),Viruses (100.0%),SBWMV2_UPD-PKl,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01106,Viruses,Viruses (100.0%),Viruses (100.0%),SBWMV1_UPD-PKb,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01107,Viruses,Viruses (100.0%),Viruses (100.0%),SBRMV1_UPD-PKf,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01108,Viruses,Viruses (100.0%),Viruses (100.0%),BMV3_UPD-PK1,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01109,Viruses,Viruses (100.0%),Viruses (100.0%),SBRMV1_UPD-PKd,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01111,Viruses,Viruses (100.0%),Viruses (100.0%),SBWMV2_UPD-PKk,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01113,Viruses/Mixed,Viruses (100.0%),"Viruses (75.0%), Eukaryota (25.0%)",BMV3_UPD-PK3,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01114,Viruses/Mixed,Viruses (100.0%),"Viruses (75.0%), Bacteria (25.0%)",TMV_UPD-PK1,Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR,Cis-reg;
RF01116,Mixed/Bacteria,"Bacteria (72.97%), unclassified sequences (27.03%)","Bacteria (93.63%), unclassified sequences (6.37%)",Yfr1,Cyanobacterial functional RNA 1,Gene; sRNA;
RF01117,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),ciona-mir-92,Ciona microRNA mir-92,Gene; miRNA;
RF01119,Archaea,Archaea (100.0%),Archaea (100.0%),sR32,Small nucleolar RNA sR32,Gene; snRNA; snoRNA; CD-box;
RF01120,Archaea,Archaea (100.0%),"Archaea (91.67%), Eukaryota (8.33%)",sR33,Small nucleolar RNA sR33,Gene; snRNA; snoRNA; CD-box;
RF01121,Archaea,Archaea (100.0%),Archaea (100.0%),sR38,Small nucleolar RNA sR38,Gene; snRNA; snoRNA; CD-box;
RF01122,Archaea,Archaea (100.0%),Archaea (100.0%),sR39,Small nucleolar RNA sR39,Gene; snRNA; snoRNA; CD-box;
RF01123,Archaea,Archaea (100.0%),Archaea (100.0%),sR35,Small nucleolar RNA sR35,Gene; snRNA; snoRNA; CD-box;
RF01124,Archaea,Archaea (100.0%),Archaea (100.0%),sR36,Small nucleolar RNA sR36,Gene; snRNA; snoRNA; CD-box;
RF01125,Mixed,"Archaea (66.67%), unclassified sequences (33.33%)","Archaea (75.0%), unclassified sequences (25.0%)",sR4,Small nucleolar RNA sR4,Gene; snRNA; snoRNA; CD-box;
RF01126,Archaea,Archaea (100.0%),Archaea (100.0%),sR41,Small nucleolar RNA sR41,Gene; snRNA; snoRNA; CD-box;
RF01127,Archaea,Archaea (100.0%),Archaea (100.0%),sR42,Small nucleolar RNA sR42,Gene; snRNA; snoRNA; CD-box;
RF01128,Archaea,Archaea (100.0%),Archaea (100.0%),sR43,Small nucleolar RNA sR42,Gene; snRNA; snoRNA; CD-box;
RF01129,Archaea,Archaea (100.0%),Archaea (100.0%),sR44,Small nucleolar RNA sR44,Gene; snRNA; snoRNA; CD-box;
RF01130,Archaea,Archaea (100.0%),Archaea (100.0%),sR46,Small nucleolar RNA sR46,Gene; snRNA; snoRNA; CD-box;
RF01131,Archaea,Archaea (100.0%),"Archaea (92.0%), Eukaryota (4.0%), Bacteria (4.0%)",sR47,Small nucleolar RNA sR47,Gene; snRNA; snoRNA; CD-box;
RF01132,Archaea,Archaea (100.0%),Archaea (100.0%),sR48,Small nucleolar RNA sR48,Gene; snRNA; snoRNA; CD-box;
RF01133,Archaea,Archaea (100.0%),"Archaea (98.63%), Bacteria (1.37%)",sR3,Small nucleolar RNA sR3,Gene; snRNA; snoRNA; CD-box;
RF01134,Archaea/Mixed,Archaea (100.0%),"Eukaryota (60.0%), Archaea (40.0%)",sR30,Small nucleolar RNA sR30,Gene; snRNA; snoRNA; CD-box;
RF01135,Archaea,Archaea (100.0%),Archaea (100.0%),sR24,Small nucleolar RNA sR24,Gene; snRNA; snoRNA; CD-box;
RF01136,Archaea,Archaea (100.0%),Archaea (100.0%),sR28,Small nucleolar RNA sR28,Gene; snRNA; snoRNA; CD-box;
RF01137,Archaea,Archaea (100.0%),Archaea (100.0%),sR21,Small nucleolar RNA sR21,Gene; snRNA; snoRNA; CD-box;
RF01138,Archaea,Archaea (100.0%),Archaea (100.0%),sR23,Small nucleolar RNA sR23,Gene; snRNA; snoRNA; CD-box;
RF01139,Archaea,Archaea (100.0%),Archaea (100.0%),sR2,Small nucleolar RNA sR2,Gene; snRNA; snoRNA; CD-box;
RF01140,Archaea,Archaea (100.0%),Archaea (100.0%),sR20,Small nucleolar RNA sR20,Gene; snRNA; snoRNA; CD-box;
RF01141,Archaea,Archaea (100.0%),Archaea (100.0%),sR18,Small nucleolar RNA sR18,Gene; snRNA; snoRNA; CD-box;
RF01142,Archaea,Archaea (100.0%),Archaea (100.0%),sR19,Small nucleolar RNA sR19,Gene; snRNA; snoRNA; CD-box;
RF01143,Archaea,Archaea (100.0%),Archaea (100.0%),sR16,Small nucleolar RNA sR16,Gene; snRNA; snoRNA; CD-box;
RF01144,Archaea/Mixed,Archaea (100.0%),"Archaea (83.33%), Eukaryota (16.67%)",sR17,Small nucleolar RNA sR17,Gene; snRNA; snoRNA; CD-box;
RF01145,Archaea,Archaea (100.0%),Archaea (100.0%),sR14,Small nucleolar RNA sR14,Gene; snRNA; snoRNA; CD-box;
RF01146,Archaea,Archaea (100.0%),Archaea (100.0%),sR15,Small nucleolar RNA sR15,Gene; snRNA; snoRNA; CD-box;
RF01147,Archaea,Archaea (100.0%),Archaea (100.0%),sR12,Small nucleolar RNA sR12,Gene; snRNA; snoRNA; CD-box;
RF01149,Archaea,Archaea (100.0%),Archaea (100.0%),sR10,Small nucleolar RNA sR10,Gene; snRNA; snoRNA; CD-box;
RF01150,Archaea,Archaea (100.0%),Archaea (100.0%),sR11,Small nucleolar RNA sR11,Gene; snRNA; snoRNA; CD-box;
RF01151,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU82P,Small nucleolar RNA U82P,Gene; snRNA; snoRNA; CD-box;
RF01152,Archaea,Archaea (100.0%),Archaea (100.0%),sR1,Small nucleolar RNA sR1,Gene; snRNA; snoRNA; CD-box;
RF01153,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn3060,Small nucleolar RNA sn3060,Gene; snRNA; snoRNA; CD-box;
RF01155,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR101,Small nucleolar RNA snoR101,Gene; snRNA; snoRNA; CD-box;
RF01156,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD123,Small nucleolar RNA SNORD123,Gene; snRNA; snoRNA; CD-box;
RF01157,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn1185,Small nucleolar RNA sn1185,Gene; snRNA; snoRNA; CD-box;
RF01158,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD108,Small nucleolar RNA SNORD108,Gene; snRNA; snoRNA; CD-box;
RF01159,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU18,Small nucleolar RNA U18,Gene; snRNA; snoRNA; CD-box;
RF01160,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn2841,Small nucleolar RNA sn2841,Gene; snRNA; snoRNA; CD-box;
RF01161,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD5,Small nucleolar RNA SNORD5,Gene; snRNA; snoRNA; CD-box;
RF01162,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn668,Small nucleolar RNA sn668,Gene; snRNA; snoRNA; CD-box;
RF01163,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR64a,Small nucleolar RNA snoR64a,Gene; snRNA; snoRNA; CD-box;
RF01164,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD107,Small nucleolar RNA SNORD107,Gene; snRNA; snoRNA; CD-box;
RF01165,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn2317,Small nucleolar RNA sn2317,Gene; snRNA; snoRNA; CD-box;
RF01166,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn3071,Small nucleolar RNA sn3071,Gene; snRNA; snoRNA; CD-box;
RF01167,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn2429,Small nucleolar RNA sn2429,Gene; snRNA; snoRNA; CD-box;
RF01168,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD126,Small nucleolar RNA SNORD126,Gene; snRNA; snoRNA; CD-box;
RF01169,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD112,Small nucleolar RNA SNORD112,Gene; snRNA; snoRNA; CD-box;
RF01170,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU61,Small nucleolar RNA U61,Gene; snRNA; snoRNA; CD-box;
RF01171,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR4,Small nucleolar RNA snoR4,Gene; snRNA; snoRNA; CD-box;
RF01172,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn2343,Small nucleolar RNA sn2343,Gene; snRNA; snoRNA; CD-box;
RF01173,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU105B,Small nucleolar RNA U105B,Gene; snRNA; snoRNA; CD-box;
RF01174,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU43,Small nucleolar RNA U43,Gene; snRNA; snoRNA; CD-box;
RF01175,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU83D,Small nucleolar RNA U83,Gene; snRNA; snoRNA; CD-box;
RF01176,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR78,Small nucleolar RNA snR78,Gene; snRNA; snoRNA; CD-box;
RF01177,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR67,Small nucleolar RNA snR67,Gene; snRNA; snoRNA; CD-box;
RF01178,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR77Y,Small nucleolar RNA snoR77Y,Gene; snRNA; snoRNA; CD-box;
RF01179,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU83,Small nucleolar RNA U83,Gene; snRNA; snoRNA; CD-box;
RF01180,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR110,Small nucleolar RNA snoR110,Gene; snRNA; snoRNA; HACA-box;
RF01181,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR77,Small nucleolar RNA snR77,Gene; snRNA; snoRNA; CD-box;
RF01182,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD11,Small nucleolar RNA SNORD11,Gene; snRNA; snoRNA; CD-box;
RF01183,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD19B,Small nucleolar RNA SNORD19B,Gene; snRNA; snoRNA; CD-box;
RF01184,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR79,Small nucleolar RNA snR79,Gene; snRNA; snoRNA; CD-box;
RF01185,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR75,Small nucleolar RNA snR75,Gene; snRNA; snoRNA; CD-box;
RF01186,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD127,Small nucleolar RNA SNORD127,Gene; snRNA; snoRNA; CD-box;
RF01188,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR56,Small nucleolar RNA snR56,Gene; snRNA; snoRNA; CD-box;
RF01189,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn1502,Small nucleolar RNA sn1502,Gene; snRNA; snoRNA; CD-box;
RF01190,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR50,Small nucleolar RNA snR50,Gene; snRNA; snoRNA; CD-box;
RF01191,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD121A,Small nucleolar RNA SNORD121A,Gene; snRNA; snoRNA; CD-box;
RF01192,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD11B,Small nucleolar RNA SNORD11B,Gene; snRNA; snoRNA; CD-box;
RF01193,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR20a,Small nucleolar RNA snoR20a,Gene; snRNA; snoRNA; CD-box;
RF01194,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn2903,Small nucleolar RNA sn2903,Gene; snRNA; snoRNA; CD-box;
RF01195,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR52,Small nucleolar RNA snR52,Gene; snRNA; snoRNA; CD-box;
RF01196,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ30a,Small nucleolar RNA Z30a,Gene; snRNA; snoRNA; CD-box;
RF01197,Eukaryota,Eukaryota (100.0%),"Eukaryota (97.87%), Bacteria (2.13%)",snR39,Small nucleolar RNA snR39,Gene; snRNA; snoRNA; CD-box;
RF01198,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR69Y,Small nucleolar RNA snoR69Y,Gene; snRNA; snoRNA; CD-box;
RF01199,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR58,Small nucleolar RNA snR58,Gene; snRNA; snoRNA; CD-box;
RF01200,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD125,Small nucleolar RNA SNORD125,Gene; snRNA; snoRNA; CD-box;
RF01201,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR40,Small nucleolar RNA snR40,Gene; snRNA; snoRNA; CD-box;
RF01202,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn2991,Small nucleolar RNA sn2991,Gene; snRNA; snoRNA; CD-box;
RF01203,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR47,Small nucleolar RNA snR47,Gene; snRNA; snoRNA; CD-box;
RF01204,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR65,Small nucleolar RNA snR65,Gene; snRNA; snoRNA; HACA-box;
RF01205,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR62,Small nucleolar RNA snR62,Gene; snRNA; snoRNA; CD-box;
RF01206,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR109,Small nucleolar RNA snoR109,Gene; snRNA; snoRNA; HACA-box;
RF01207,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR73,Small nucleolar RNA snR73,Gene; snRNA; snoRNA; CD-box;
RF01208,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR99,Small nucleolar RNA snoR99,Gene; snRNA; snoRNA; HACA-box;
RF01209,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR76,Small nucleolar RNA snR76,Gene; snRNA; snoRNA; CD-box;
RF01210,Eukaryota,"Eukaryota (97.06%), unclassified sequences (2.94%)","Eukaryota (99.98%), unclassified sequences (0.02%)",snoU13,Small nucleolar RNA U13,Gene; snRNA; snoRNA; CD-box;
RF01211,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD124,Small nucleolar RNA SNORD124,Gene; snRNA; snoRNA; CD-box;
RF01212,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn2524,Small nucleolar RNA sn2524,Gene; snRNA; snoRNA; CD-box;
RF01213,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR103,Small nucleolar RNA snoR103,Gene; snRNA; snoRNA; HACA-box;
RF01214,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR51,Small nucleolar RNA snR51,Gene; snRNA; snoRNA; CD-box;
RF01215,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR97,Small nucleolar RNA snoR97,Gene; snRNA; snoRNA; HACA-box;
RF01216,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR87,Small nucleolar RNA snR87,Gene; snRNA; snoRNA; CD-box;
RF01218,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR41,Small nucleolar RNA snR41,Gene; snRNA; snoRNA; CD-box;
RF01219,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR100,Small nucleolar RNA snoR100,Gene; snRNA; snoRNA; HACA-box;
RF01220,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR104,Small nucleolar RNA snoR104,Gene; snRNA; snoRNA; HACA-box;
RF01221,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU6-47,Small nucleolar RNA U6-47,Gene; snRNA; snoRNA; CD-box;
RF01222,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),sn2417,Small nucleolar RNA sn2417,Gene; snRNA; snoRNA; CD-box;
RF01223,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR13,Small nucleolar RNA snR13,Gene; snRNA; snoRNA; CD-box;
RF01224,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR80,Small nucleolar RNA snoR80,Gene; snRNA; snoRNA; HACA-box;
RF01225,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),ACA64,Small nucleolar RNA ACA64,Gene; snRNA; snoRNA; HACA-box;
RF01226,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ5,Small nucleolar RNA Z5,Gene; snRNA; snoRNA; CD-box;
RF01227,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR83,Small nucleolar RNA snoR83,Gene; snRNA; snoRNA; HACA-box;
RF01228,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR111,Small nucleolar RNA snoR111,Gene; snRNA; snoRNA; HACA-box;
RF01229,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA84,Small nucleolar RNA SNORA84,Gene; snRNA; snoRNA; HACA-box;
RF01230,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR77,Small nucleolar RNA snoR77,Gene; snRNA; snoRNA; HACA-box;
RF01231,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR74,Small nucleolar RNA snoR74,Gene; snRNA; snoRNA; HACA-box;
RF01232,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR442,Small nucleolar RNA R442,Gene; snRNA; snoRNA; CD-box;
RF01233,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU109,Small nucleolar RNA U109,Gene; snRNA; snoRNA; HACA-box;
RF01234,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA47,Small nucleolar RNA SNORA47,Gene; snRNA; snoRNA; HACA-box;
RF01235,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR68,Small nucleolar RNA snR68,Gene; snRNA; snoRNA; CD-box;
RF01236,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU19,Small nucleolar RNA U19,Gene; snRNA; snoRNA; HACA-box;
RF01237,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR161,Small nucleolar RNA snR161,Gene; snRNA; snoRNA; HACA-box;
RF01238,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR70,Small nucleolar RNA snR70,Gene; snRNA; snoRNA; CD-box;
RF01239,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR49,Small nucleolar RNA snR49,Gene; snRNA; snoRNA; HACA-box;
RF01240,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR85,Small nucleolar RNA snR85,Gene; snRNA; snoRNA; HACA-box;
RF01241,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA81,Small nucleolar RNA SNORA81,Gene; snRNA; snoRNA; HACA-box;
RF01242,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR36,Small nucleolar RNA snR36,Gene; snRNA; snoRNA; HACA-box;
RF01243,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR33,Small nucleolar RNA snR33,Gene; snRNA; snoRNA; HACA-box;
RF01244,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR4,Small nucleolar RNA snR4,Gene; snRNA; snoRNA; CD-box;
RF01245,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR9,Small nucleolar RNA snR9,Gene; snRNA; snoRNA; HACA-box;
RF01246,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR81,Small nucleolar RNA snR81,Gene; snRNA; snoRNA; HACA-box;
RF01247,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR32,Small nucleolar RNA snR32,Gene; snRNA; snoRNA; HACA-box;
RF01248,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR8,Small nucleolar RNA snR8,Gene; snRNA; snoRNA; HACA-box;
RF01249,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR190,Small nucleolar RNA snR190,Gene; snRNA; snoRNA; CD-box;
RF01250,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snR189,Small nucleolar RNA snR189,Gene; snRNA; snoRNA; HACA-box;
